kanban_id,work_order_id,sales_order_id,part_no,work_center_id,process_id,process_seq,expected_start_time,actual_start_time,produce_status,planned_today_flag,started_today_flag,overdue_not_started_so_far_flag,started_on_time_today_flag,started_late_today_flag
S-W-20250930204705240-0048,T20-000965090,S11-250800033^1,20420152,B50073,S1,10,2025-10-21 04:53:04.800,,2,1,0,1,0,0
S-W-20250925110631455-0019,T20-000965073,S11-250800033^1,20030244,B50073,S1,10,2025-10-21 04:53:12.000,,0,1,0,1,0,0
S-W-20250923163616319-0069,T20-000965463,S11-250800033^7,20030983,B50073,S1,10,2025-10-21 04:53:37.200,,0,1,0,1,0,0
S-W-20250925110631455-0021,T20-000965072,S11-250800033^1,20030241,B50073,S1,10,2025-10-21 04:53:37.200,,0,1,0,1,0,0
S-W-20250923163616319-0071,T20-000965464,S11-250800033^7,20030984,B50073,S1,10,2025-10-21 04:54:20.400,,0,1,0,1,0,0
S-W-20250923163616319-0086,T20-000965452,S11-250800033^7,20030515,B50073,S1,10,2025-10-21 04:55:28.800,,0,1,0,1,0,0
S-W-20250923163616319-0088,T20-000965453,S11-250800033^7,20030809,B50073,S1,10,2025-10-21 04:58:50.400,,0,1,0,1,0,0
S-W-20250923163616319-0090,T20-000965454,S11-250800033^7,20030813,B50073,S1,10,2025-10-21 04:59:19.200,,0,1,0,1,0,0
S-W-20250923163616319-0092,T20-000965455,S11-250800033^7,20030919,B50073,S1,10,2025-10-21 04:59:40.800,,0,1,0,1,0,0
S-W-20250923163616319-0094,T20-000965456,S11-250800033^7,20030967,B50073,S1,10,2025-10-21 05:00:42.000,,0,1,0,1,0,0
S-W-20250925110631455-0023,T20-000965071,S11-250800033^1,20030240,B50073,S1,10,2025-10-21 05:00:45.600,,0,1,0,1,0,0
S-W-20250925110631455-0025,T20-000965070,S11-250800033^1,20030238,B50073,S1,10,2025-10-21 05:04:14.400,,0,1,0,1,0,0
S-W-20250930204705240-0084,T20-000965078,S11-250800033^1,20030432,B50073,S1,10,2025-10-21 05:05:15.600,,2,1,0,1,0,0
S-W-20250923163616319-0096,T20-000965457,S11-250800033^7,20030974,B50073,S1,10,2025-10-21 05:06:09.600,,0,1,0,1,0,0
S-W-20250923163616319-0098,T20-000965458,S11-250800033^7,20030975,B50073,S1,10,2025-10-21 05:08:08.400,,0,1,0,1,0,0
S-W-20250930204802030-0014,T20-000966112,S11-250900023^1,20020091,B50073,S1,10,2025-10-21 05:10:00.000,,2,1,0,1,0,0
S-W-20250930204802030-0016,T20-000966111,S11-250900023^1,20020090,B50073,S1,10,2025-10-21 05:10:00.000,,2,1,0,1,0,0
S-W-20250930204802030-0018,T20-000966110,S11-250900023^1,20020089,B50073,S1,10,2025-10-21 05:10:00.000,,2,1,0,1,0,0
S-W-20250930204802030-0020,T20-000966109,S11-250900023^1,20020088,B50073,S1,10,2025-10-21 05:10:00.000,,2,1,0,1,0,0
S-W-20250930204802030-0023,T20-000966108,S11-250900023^1,20020086,B50073,S1,10,2025-10-21 05:10:00.000,,2,1,0,1,0,0
S-W-20250930204802030-0025,T20-000966107,S11-250900023^1,20020085,B50073,S1,10,2025-10-21 05:10:00.000,,2,1,0,1,0,0
S-W-20250923163616319-0100,T20-000965459,S11-250800033^7,20030976,B50073,S1,10,2025-10-21 05:12:06.000,,0,1,0,1,0,0
S-W-20250923163616319-0102,T20-000965460,S11-250800033^7,20030977,B50073,S1,10,2025-10-21 05:13:10.800,,0,1,0,1,0,0
S-W-20250923163616319-0104,T20-000965461,S11-250800033^7,20030978,B50073,S1,10,2025-10-21 05:14:37.200,,0,1,0,1,0,0
S-W-20250923163616319-0106,T20-000965469,S11-250800033^7,20031091,B50073,S1,10,2025-10-21 05:14:37.200,,0,1,0,1,0,0
S-W-20250923163616319-0110,T20-000965468,S11-250800033^7,20031068,B50073,S1,10,2025-10-21 05:16:28.800,,0,1,0,1,0,0
S-W-20250925110631455-0027,T20-000965069,S11-250800033^1,20030237,B50073,S1,10,2025-10-21 05:19:18.000,,0,1,0,1,0,0
S-W-20250925110631455-0029,T20-000965068,S11-250800033^1,20030236,B50073,S1,10,2025-10-21 05:20:19.200,,0,1,0,1,0,0
S-W-20250925110631455-0031,T20-000965067,S11-250800033^1,20030235,B50073,S1,10,2025-10-21 05:22:46.800,,0,1,0,1,0,0
S-W-20250925110631455-0033,T20-000965066,S11-250800033^1,20030234,B50073,S1,10,2025-10-21 05:27:31.200,,0,1,0,1,0,0
S-W-20250925110631455-0037,T20-000965064,S11-250800033^1,20030094,B50073,S1,10,2025-10-21 05:28:28.800,,0,1,0,1,0,0
S-W-20250925110631455-0050,T20-000965090,S11-250800033^1,20420152,B50073,S1,10,2025-10-21 05:30:42.000,,0,1,0,1,0,0
S-W-20250930204710008-0044,T20-000965428,S11-250800033^6,22410142,B50073,S1,10,2025-10-21 06:12:45.600,,0,1,0,1,0,0
S-W-20250923163610579-0003,T20-000965173,S11-250800033^2,22030450,B50073,S1,10,2025-10-21 06:27:09.000,,0,1,0,1,0,0
S-W-20250923163610579-0005,T20-000965160,S11-250800033^2,21030815,B50073,S1,10,2025-10-21 06:27:09.000,,0,1,0,1,0,0
S-W-20250923163610579-0006,T20-000965159,S11-250800033^2,21030814,B50073,S1,10,2025-10-21 06:27:09.000,,0,1,0,1,0,0
S-W-20250930204710008-0022,T20-000965398,S11-250800033^6,20020319,B50073,S1,10,2025-10-21 06:38:30.000,,2,1,0,1,0,0
S-W-20250925110513126-0004,T20-000964536,S11-250900027^1,22420094,B50073,S1,10,2025-10-21 06:40:21.800,,0,1,0,1,0,0
S-W-20250930204710008-0024,T20-000965399,S11-250800033^6,20020320,B50073,S1,10,2025-10-21 06:46:32.400,,2,1,0,1,0,0
S-W-20250930204710008-0026,T20-000965401,S11-250800033^6,20020323,B50073,S1,10,2025-10-21 06:47:55.200,,2,1,0,1,0,0
S-W-20250925110516351-0004,T20-000964816,S11-250900027^6,22420234,B50073,S1,10,2025-10-21 07:02:14.600,,0,1,0,1,0,0
S-W-20250925110516351-0034,T20-000964803,S11-250900027^6,22030312,B50073,S1,10,2025-10-21 07:02:14.600,,0,1,0,1,0,0
S-W-20250925110516351-0036,T20-000964802,S11-250900027^6,22030311,B50073,S1,10,2025-10-21 07:02:14.600,,0,1,0,1,0,0
S-W-20250925110804135-0013,T20-000965029,S13-250900019^15,20210508,B50073,S1,10,2025-10-21 07:19:09.600,,0,1,0,1,0,0
S-W-20250930204747283-0030,T20-000964536,S11-250900027^1,22420094,B50073,S1,10,2025-10-21 07:29:25.400,,0,1,0,1,0,0
S-W-20250925110804135-0015,T20-000965030,S13-250900019^15,20210509,B50073,S1,10,2025-10-21 07:30:19.200,,0,1,0,1,0,0
S-W-20250925110804135-0017,T20-000965031,S13-250900019^15,20210510,B50073,S1,10,2025-10-21 07:31:49.200,,0,1,0,1,0,0
S-W-20250925110804135-0024,T20-000965024,S13-250900019^15,20210503,B50073,S1,10,2025-10-21 07:32:54.000,,0,1,0,1,0,0
S-W-20250930204749003-0082,T20-000964668,S11-250900027^4,20420325,B50073,S1,10,2025-10-21 07:35:36.000,,2,1,0,1,0,0
S-W-20250925110804135-0026,T20-000965025,S13-250900019^15,20210504,B50073,S1,10,2025-10-21 07:36:33.600,,0,1,0,1,0,0
S-W-20250925110804135-0028,T20-000965026,S13-250900019^15,20210505,B50073,S1,10,2025-10-21 07:40:56.400,,0,1,0,1,0,0
S-W-20250925110804135-0030,T20-000965032,S13-250900019^15,20210513,B50073,S1,10,2025-10-21 07:41:46.800,,0,1,0,1,0,0
S-W-20250925110804135-0032,T20-000965033,S13-250900019^15,20210515,B50073,S1,10,2025-10-21 07:42:26.400,,0,1,0,1,0,0
S-W-20250925110804135-0034,T20-000965034,S13-250900019^15,20210517,B50073,S1,10,2025-10-21 07:42:33.600,,0,1,0,1,0,0
S-W-20250930204750880-0048,T20-000964745,S11-250900027^6,20030576,B50073,S1,10,2025-10-21 07:46:09.600,,2,1,0,1,0,0
S-W-20250930204750880-0050,T20-000964747,S11-250900027^6,20030584,B50073,S1,10,2025-10-21 07:47:39.600,,2,1,0,1,0,0
S-W-20250930204758770-0045,T20-000966553,S11-250800026^5,20420152,B50073,S1,10,2025-10-21 07:51:08.400,,2,1,0,1,0,0
S-W-20250930204759500-0030,T20-000966610,S11-250800026^6,20410043,B50073,S1,10,2025-10-21 07:52:42.000,,2,1,0,1,0,0
S-W-20250930204759500-0032,T20-000966609,S11-250800026^6,20410027,B50073,S1,10,2025-10-21 07:54:12.000,,2,1,0,1,0,0
S-W-20250930204759500-0059,T20-000966606,S11-250800026^6,20020474,B50073,S1,10,2025-10-21 07:56:03.600,,2,1,0,1,0,0
S-W-20250930204801560-0061,T20-000966160,S11-250900033^1,20020146,B50073,S1,10,2025-10-21 07:57:55.200,,2,1,0,1,0,0
S-W-20250930204801560-0063,T20-000966159,S11-250900033^1,20020145,B50073,S1,10,2025-10-21 07:58:31.200,,2,1,0,1,0,0
S-W-20250930204802631-0037,T20-000966047,S11-250900020^1,20210530,B50073,S1,10,2025-10-21 07:59:36.000,,2,1,0,1,0,0
S-W-20250930204750880-0039,T20-000964802,S11-250900027^6,22030311,B50073,S1,10,2025-10-21 08:11:40.000,,0,1,0,1,0,0
S-W-20250930204750880-0041,T20-000964803,S11-250900027^6,22030312,B50073,S1,10,2025-10-21 08:11:40.000,,0,1,0,1,0,0
S-W-20250930204750880-0070,T20-000964816,S11-250900027^6,22420234,B50073,S1,10,2025-10-21 08:11:40.000,,0,1,0,1,0,0
S-W-20250925110626752-0072,T20-000965833,S11-250800036^9,22030476,B50073,S1,10,2025-10-21 11:14:32.000,,0,1,0,1,0,0
S-W-20251007174727682-0056,T20-000967042,S11-250800035^4,20031070,B50073,S1,10,2025-10-21 11:54:36.400,,2,1,0,1,0,0
S-W-20251007174727682-0058,T20-000967043,S11-250800035^4,20031071,B50073,S1,10,2025-10-21 11:54:36.400,,2,1,0,1,0,0
S-W-20251007174738644-0126,T20-000967879,S11-250800037^1,20105013,B50073,S1,10,2025-10-21 12:25:49.200,,2,1,0,1,0,0
S-W-20250930204827389-0001,T20-000966684,S10-250900013^5,30326005,B50076,S1,10,2025-10-21 06:59:59.999,,0,1,0,1,0,0
S-W-20250930204827959-0001,T20-000966685,S10-250900013^6,32126001,B50076,S1,10,2025-10-21 06:59:59.999,,0,1,0,1,0,0
S-W-20250930204828589-0001,T20-000966686,S10-250900013^7,33526003,B50076,S1,10,2025-10-21 06:59:59.999,,0,1,0,1,0,0
S-W-20250930204829269-0001,T20-000966687,S10-250900013^8,33526004,B50076,S1,10,2025-10-21 06:59:59.999,,0,1,0,1,0,0
S-W-20250923163555251-0067,T20-000964729,S11-250900027^4,30500192,B50086,S1,10,2025-10-21 00:20:00.000,,0,1,0,1,0,0
S-W-20250930204729148-0028,T20-000964419,S1A-250900009^2,30510183,B50086,S1,10,2025-10-21 00:24:45.120,,1,1,0,1,0,0
S-W-20250930204729148-0029,T20-000964420,S1A-250900009^2,30510184,B50086,S1,10,2025-10-21 00:24:45.120,,1,1,0,1,0,0
S-W-20250930204729148-0030,T20-000964421,S1A-250900009^2,30510185,B50086,S1,10,2025-10-21 00:24:45.120,,2,1,0,1,0,0
S-W-20250916195705442-0010,T20-000964845,S11-250900027^7,30540088,B50086,S1,10,2025-10-21 00:27:30.800,,0,1,0,1,0,0
S-W-20250916195705442-0011,T20-000964842,S11-250900027^7,30540081,B50086,S1,10,2025-10-21 00:27:30.800,,0,1,0,1,0,0
S-W-20250923163556431-0006,T20-000964736,S11-250900027^5,30540094,B50086,S1,10,2025-10-21 00:33:32.880,,0,1,0,1,0,0
S-W-20250930204732903-0008,T20-000964426,S1A-250900009^3,30598075,B50086,S1,10,2025-10-21 00:38:09.000,,1,1,0,1,0,0
S-W-20250930204732903-0009,T20-000964427,S1A-250900009^3,30598076,B50086,S1,10,2025-10-21 00:38:09.000,,2,1,0,1,0,0
S-W-20250930204732903-0010,T20-000964436,S1A-250900009^3,33598005,B50086,S1,10,2025-10-21 00:38:09.000,,1,1,0,1,0,0
S-W-20250925110503762-0032,T20-000964421,S1A-250900009^2,30510185,B50086,S1,10,2025-10-21 00:45:29.640,,0,1,0,1,0,0
S-W-20250925110503762-0033,T20-000964420,S1A-250900009^2,30510184,B50086,S1,10,2025-10-21 00:45:29.640,,0,1,0,1,0,0
S-W-20250925110503762-0034,T20-000964419,S1A-250900009^2,30510183,B50086,S1,10,2025-10-21 00:45:29.640,,0,1,0,1,0,0
S-W-20250925110514946-0045,T20-000964729,S11-250900027^4,30500192,B50086,S1,10,2025-10-21 00:58:53.520,,0,1,0,1,0,0
S-W-20250930204749003-0042,T20-000964729,S11-250900027^4,30500192,B50086,S1,10,2025-10-21 01:08:46.440,,1,1,0,1,0,0
S-W-20250925110515716-0006,T20-000964736,S11-250900027^5,30540094,B50086,S1,10,2025-10-21 01:12:26.400,,0,1,0,1,0,0
S-W-20250930204749843-0009,T20-000964736,S11-250900027^5,30540094,B50086,S1,10,2025-10-21 01:22:19.320,,0,1,0,1,0,0
S-W-20250923163602710-0055,T20-000965658,S11-250800036^2,30554040,B50086,S1,10,2025-10-21 02:10:38.640,,0,1,0,1,0,0
S-W-20250923163602710-0056,T20-000965657,S11-250800036^2,30554039,B50086,S1,10,2025-10-21 02:10:38.640,,0,1,0,1,0,0
S-W-20250930204749003-0028,T20-000964727,S11-250900027^4,30500189,B50086,S1,10,2025-10-21 02:20:02.800,,2,1,0,1,0,0
S-W-20250930204749003-0029,T20-000964728,S11-250900027^4,30500190,B50086,S1,10,2025-10-21 02:20:02.800,,2,1,0,1,0,0
S-W-20250930204749843-0006,T20-000964732,S11-250900027^5,30540083,B50086,S1,10,2025-10-21 02:28:02.400,,0,1,0,1,0,0
S-W-20250930204749843-0007,T20-000964735,S11-250900027^5,30540092,B50086,S1,10,2025-10-21 02:28:02.400,,0,1,0,1,0,0
S-W-20250923163603600-0048,T20-000965717,S11-250800036^3,30550251,B50086,S1,10,2025-10-21 02:38:29.760,,0,1,0,1,0,0
S-W-20250923163603600-0049,T20-000965707,S11-250800036^3,30522820,B50086,S1,10,2025-10-21 02:38:29.760,,0,1,0,1,0,0
S-W-20250923163608969-0004,T20-000965715,S11-250800036^10,30540149,B50086,S1,10,2025-10-21 03:01:08.760,,0,1,0,1,0,0
S-W-20250923163610579-0049,T20-000965197,S11-250800033^2,30541108,B50086,S1,10,2025-10-21 03:23:47.760,,0,1,0,1,0,0
S-W-20250923163610579-0050,T20-000965196,S11-250800033^2,30541106,B50086,S1,10,2025-10-21 03:23:47.760,,0,1,0,1,0,0
S-W-20250923163610579-0051,T20-000965195,S11-250800033^2,30541105,B50086,S1,10,2025-10-21 03:23:47.760,,0,1,0,1,0,0
S-W-20250923163610579-0052,T20-000965194,S11-250800033^2,30541102,B50086,S1,10,2025-10-21 03:23:47.760,,0,1,0,1,0,0
S-W-20250923163602710-0061,T20-000965655,S11-250800036^2,30554035,B50086,S1,10,2025-10-21 03:32:55.200,,0,1,0,1,0,0
S-W-20250923163602710-0063,T20-000965656,S11-250800036^2,30554036,B50086,S1,10,2025-10-21 03:50:37.200,,0,1,0,1,0,0
S-W-20250923163556931-0079,T20-000964837,S11-250900027^6,30500186,B50086,S1,10,2025-10-21 04:53:31.200,,0,1,0,1,0,0
S-W-20250923163556931-0080,T20-000964836,S11-250900027^6,30500184,B50086,S1,10,2025-10-21 04:53:31.200,,0,1,0,1,0,0
S-W-20250923163557641-0010,T20-000964845,S11-250900027^7,30540088,B50086,S1,10,2025-10-21 04:56:14.800,,0,1,0,1,0,0
S-W-20250923163557641-0011,T20-000964842,S11-250900027^7,30540081,B50086,S1,10,2025-10-21 04:56:14.800,,0,1,0,1,0,0
S-W-20250923163611689-0055,T20-000965265,S11-250800033^3,30550197,B50086,S1,10,2025-10-21 05:13:08.880,,0,1,0,1,0,0
S-W-20250923163611689-0056,T20-000965262,S11-250800033^3,30550123,B50086,S1,10,2025-10-21 05:13:08.880,,0,1,0,1,0,0
S-W-20250923163603600-0052,T20-000965718,S11-250800036^3,30550252,B50086,S1,10,2025-10-21 05:25:24.000,,0,1,0,1,0,0
S-W-20250923163603600-0053,T20-000965712,S11-250800036^3,30527075,B50086,S1,10,2025-10-21 05:25:24.000,,0,1,0,1,0,0
S-W-20250923163603600-0054,T20-000965711,S11-250800036^3,30527074,B50086,S1,10,2025-10-21 05:25:24.000,,0,1,0,1,0,0
S-W-20250923163608969-0006,T20-000965714,S11-250800036^10,30540148,B50086,S1,10,2025-10-21 05:41:01.200,,0,1,0,1,0,0
S-W-20250923163616319-0043,T20-000965507,S11-250800033^7,30517077,B50086,S1,10,2025-10-21 05:45:52.320,,0,1,0,1,0,0
S-W-20250923163616319-0044,T20-000965508,S11-250800033^7,30517078,B50086,S1,10,2025-10-21 05:45:52.320,,0,1,0,1,0,0
S-W-20250923163616319-0045,T20-000965509,S11-250800033^7,30517079,B50086,S1,10,2025-10-21 05:45:52.320,,0,1,0,1,0,0
S-W-20250923163610579-0057,T20-000965193,S11-250800033^2,30541101,B50086,S1,10,2025-10-21 05:56:38.400,,0,1,0,1,0,0
S-W-20250923163610579-0058,T20-000965192,S11-250800033^2,30541100,B50086,S1,10,2025-10-21 05:56:38.400,,0,1,0,1,0,0
S-W-20250923163611689-0061,T20-000965263,S11-250800033^3,30550124,B50086,S1,10,2025-10-21 06:25:36.000,,0,1,0,1,0,0
S-W-20250923163552911-0013,T20-000964319,S1A-250900012^2,31310071,B50086,S1,10,2025-10-21 10:00:00.000,,0,1,0,1,0,0
S-W-20250923163552911-0014,T20-000964318,S1A-250900012^2,31310070,B50086,S1,10,2025-10-21 10:00:00.000,,0,1,0,1,0,0
S-W-20250923163552911-0015,T20-000964317,S1A-250900012^2,30558010,B50086,S1,10,2025-10-21 10:00:00.000,,0,1,0,1,0,0
S-W-20250925110533992-0015,T20-000964193,S11-250900021^1,21020561,B50104,S1,10,2025-10-21 00:20:00.000,,0,1,0,1,0,0
S-W-20250925110609659-0006,T20-000965693,S11-250800036^3,21030907,B50104,S1,10,2025-10-21 00:20:00.000,,0,1,0,1,0,0
S-W-20250925110609659-0008,T20-000965691,S11-250800036^3,21030903,B50104,S1,10,2025-10-21 00:20:00.000,,0,1,0,1,0,0
S-W-20250925110609659-0010,T20-000965689,S11-250800036^3,21030900,B50104,S1,10,2025-10-21 00:20:00.000,,0,1,0,1,0,0
S-W-20250925110609659-0011,T20-000965688,S11-250800036^3,21030899,B50104,S1,10,2025-10-21 00:20:00.000,,0,1,0,1,0,0
S-W-20250925110609659-0012,T20-000965687,S11-250800036^3,21030897,B50104,S1,10,2025-10-21 00:20:00.000,,0,1,0,1,0,0
S-W-20250930204702796-0056,T20-000965816,S11-250800036^9,21030131,B50104,S1,10,2025-10-21 00:20:00.000,,0,1,0,1,0,0
S-W-20250930204702796-0057,T20-000965817,S11-250800036^9,21030133,B50104,S1,10,2025-10-21 00:20:00.000,,0,1,0,1,0,0
S-W-20250930204754007-0048,T20-000964193,S11-250900021^1,21020561,B50104,S1,10,2025-10-21 00:20:00.000,,0,1,0,1,0,0
S-W-20250930204755796-0071,T20-000966479,S11-250800026^1,21030897,B50104,S1,10,2025-10-21 00:20:00.000,,0,1,0,1,0,0
S-W-20250930204755796-0073,T20-000966480,S11-250800026^1,21030899,B50104,S1,10,2025-10-21 00:20:00.000,,0,1,0,1,0,0
S-W-20250930204755796-0075,T20-000966481,S11-250800026^1,21030900,B50104,S1,10,2025-10-21 00:20:00.000,,0,1,0,1,0,0
S-W-20250930204755796-0078,T20-000966483,S11-250800026^1,21030903,B50104,S1,10,2025-10-21 00:20:00.000,,0,1,0,1,0,0
S-W-20250930204755796-0081,T20-000966485,S11-250800026^1,21030907,B50104,S1,10,2025-10-21 00:20:00.000,,0,1,0,1,0,0
S-W-20251007174741634-0077,T20-000968267,S11-250800037^7,21100051,B50104,S1,10,2025-10-21 05:59:24.000,,0,1,0,1,0,0
S-W-20251007174741634-0082,T20-000968268,S11-250800037^7,21210020,B50104,S1,10,2025-10-21 06:08:24.000,,0,1,0,1,0,0
S-W-20251007174741634-0084,T20-000968272,S11-250800037^7,21210240,B50104,S1,10,2025-10-21 06:08:24.000,,0,1,0,1,0,0
S-W-20251007174722332-0084,T20-000967213,S11-250900011^1,21030848,B50104,S1,10,2025-10-21 07:40:00.000,,0,1,0,1,0,0
S-W-20251007174729032-0099,T20-000967134,S11-250800035^6,21105013,B50104,S1,10,2025-10-21 08:35:51.600,,0,1,0,1,0,0
S-W-20250930204801130-0007,T20-000966018,S1A-250800003^1,21100236,B50104,S1,10,2025-10-21 10:07:01.200,,0,1,0,1,0,0
S-W-20250930204801130-0013,T20-000966017,S1A-250800003^1,21100235,B50104,S1,10,2025-10-21 10:07:01.200,,0,1,0,1,0,0
S-W-20250916195658892-0004,T20-000964321,S1A-250900012^2,34001063,B50110,S1,10,2025-10-21 09:30:09.000,,0,1,0,1,0,0
S-W-20250916195658892-0008,T20-000964320,S1A-250900012^2,34001062,B50110,S1,10,2025-10-21 09:30:09.000,,0,1,0,1,0,0
S-W-20250916195707062-0055,T20-000964229,S11-250900021^2,22210272,B50114,S1,10,2025-10-21 01:11:44.000,,0,1,0,1,0,0
S-W-20250930204758770-0048,T20-000966569,S11-250800026^5,22350084,B50114,S1,10,2025-10-21 01:21:33.000,,0,1,0,1,0,0
S-W-20250930204758770-0054,T20-000966567,S11-250800026^5,22350026,B50114,S1,10,2025-10-21 01:21:33.000,,0,1,0,1,0,0
S-W-20250930204749003-0006,T20-000964699,S11-250900027^4,22030486,B50114,S1,10,2025-10-21 01:32:40.800,,0,1,0,1,0,0
S-W-20250930204802631-0089,T20-000966074,S11-250900020^1,22100215,B50114,S1,10,2025-10-21 01:41:52.800,,0,1,0,1,0,0
S-W-20250925110501802-0014,T20-000963886,S11-250900015^2,22210261,B50114,S1,10,2025-10-21 01:43:49.200,,0,1,0,1,0,0
S-W-20250916195707062-0065,T20-000964226,S11-250900021^2,22210269,B50114,S1,10,2025-10-21 02:42:54.000,,0,1,0,1,0,0
S-W-20250923163611689-0094,T20-000965245,S11-250800033^3,22040120,B50114,S1,10,2025-10-21 07:10:00.000,,0,1,0,1,0,0
S-W-20250923163611689-0096,T20-000965246,S11-250800033^3,22040121,B50114,S1,10,2025-10-21 07:10:00.000,,0,1,0,1,0,0
S-W-20250923163613489-0014,T20-000965310,S11-250800033^4,22410126,B50114,S1,10,2025-10-21 07:10:00.000,,0,1,0,1,0,0
S-W-20250930204656841-0017,T20-000965636,S11-250800036^2,22030355,B50114,S1,10,2025-10-21 07:10:00.000,,0,1,0,1,0,0
S-W-20250930204847070-0003,T20-000965060,S13-250900020^10,22410126,B50114,S1,10,2025-10-21 07:11:37.200,,0,1,0,1,0,0
S-W-20250930204707728-0077,T20-000965246,S11-250800033^3,22040121,B50114,S1,10,2025-10-21 07:14:07.200,,2,1,0,1,0,0
S-W-20250930204707728-0079,T20-000965245,S11-250800033^3,22040120,B50114,S1,10,2025-10-21 07:14:07.200,,2,1,0,1,0,0
S-W-20250923163614619-0067,T20-000965371,S11-250800033^5,22410126,B50114,S1,10,2025-10-21 07:14:52.320,,0,1,0,1,0,0
S-W-20250930204850079-0003,T20-000964150,S13-250900013^3,22340116,B50114,S1,10,2025-10-21 07:25:55.080,,0,1,0,1,0,0
S-W-20250930204707728-0017,T20-000965243,S11-250800033^3,22030355,B50114,S1,10,2025-10-21 07:41:20.000,,0,1,0,1,0,0
S-W-20250923163601810-0092,T20-000965556,S11-250800036^1,22030422,B50114,S1,10,2025-10-21 08:20:21.600,,0,1,0,1,0,0
S-W-20250923163601810-0096,T20-000965554,S11-250800036^1,22030107,B50114,S1,10,2025-10-21 08:20:21.600,,0,1,0,1,0,0
S-W-20250925110626752-0035,T20-000965839,S11-250800036^9,22350026,B50114,S1,10,2025-10-21 09:31:33.120,,0,1,0,1,0,0
S-W-20250925110626752-0045,T20-000965840,S11-250800036^9,22350166,B50114,S1,10,2025-10-21 09:31:33.120,,0,1,0,1,0,0
S-W-20250923163608000-0087,T20-000965831,S11-250800036^9,22030107,B50114,S1,10,2025-10-21 09:44:46.800,,0,1,0,1,0,0
S-W-20250923163609660-0109,T20-000965104,S11-250800033^1,22030338,B50114,S1,10,2025-10-21 09:52:17.600,,0,1,0,1,0,0
S-W-20250930204801130-0011,T20-000966019,S1A-250800003^1,22100077,B50114,S1,10,2025-10-21 10:07:01.200,,0,1,0,1,0,0
S-W-20250930204708658-0044,T20-000965308,S11-250800033^4,22330087,B50114,S1,10,2025-10-21 10:30:00.000,,0,1,0,1,0,0
S-W-20250930204709348-0044,T20-000965369,S11-250800033^5,22330087,B50114,S1,10,2025-10-21 10:34:07.200,,0,1,0,1,0,0
S-W-20250925110636267-0005,T20-000965308,S11-250800033^4,22330087,B50114,S1,10,2025-10-21 10:53:52.200,,0,1,0,1,0,0
S-W-20250925110638438-0044,T20-000965369,S11-250800033^5,22330087,B50114,S1,10,2025-10-21 10:57:59.400,,0,1,0,1,0,0
S-W-20250923163601170-0048,T20-000964229,S11-250900021^2,22210272,B50114,S1,10,2025-10-21 11:11:26.000,,0,1,0,1,0,0
S-W-20250916195650192-0052,T20-000964112,S1A-241200023^1,30303142,B50117,S1,10,2025-10-21 00:20:00.000,,0,1,0,1,0,0
S-W-20250916195652852-0013,T20-000964361,S1A-250900009^1,30303091,B50117,S1,10,2025-10-21 00:49:16.200,,0,1,0,1,0,0
S-W-20250930204639873-0002,T20-000963562,S11-250800038^2,30303340,B50117,S1,10,2025-10-21 07:37:54.600,,0,1,0,1,0,0
S-W-20250930204640193-0007,T20-000963634,S11-250800038^3,30304051,B50117,S1,10,2025-10-21 08:08:31.000,,0,1,0,1,0,0
S-W-20250923163545671-0008,T20-000964112,S1A-241200023^1,30303142,B50117,S1,10,2025-10-21 08:14:58.400,,0,1,0,1,0,0
S-W-20250930204641733-0004,T20-000963816,S11-250800038^6,30303438,B50117,S1,10,2025-10-21 08:40:23.800,,0,1,0,1,0,0
S-W-20250923163547791-0013,T20-000964361,S1A-250900009^1,30303091,B50117,S1,10,2025-10-21 08:44:14.600,,0,1,0,1,0,0
S-W-20250930204643413-0007,T20-000962747,S11-250800032^3,30304051,B50117,S1,10,2025-10-21 08:50:34.800,,0,1,0,1,0,0
S-W-20250923163548321-0012,T20-000964413,S1A-250900009^2,30303377,B50117,S1,10,2025-10-21 09:31:36.400,,0,1,0,1,0,0
S-W-20250930204804381-0026,T20-000966210,S11-250900019^1,21020444,B50118,S1,10,2025-10-21 11:52:38.200,,0,1,0,1,0,0
S-W-20250930204804381-0032,T20-000966209,S11-250900019^1,21020443,B50118,S1,10,2025-10-21 11:52:38.200,,0,1,0,1,0,0
S-W-20250930204804381-0038,T20-000966208,S11-250900019^1,21020442,B50118,S1,10,2025-10-21 11:52:38.200,,0,1,0,1,0,0
S-W-20250930204804381-0046,T20-000966207,S11-250900019^1,21020441,B50118,S1,10,2025-10-21 11:52:38.200,,0,1,0,1,0,0
S-W-20250916195901045-0003,T20-000964144,S13-250900013^14,22330130,B50120,S1,10,2025-10-21 00:46:38.880,,0,1,0,1,0,0
S-W-20250923163739562-0003,T20-000964144,S13-250900013^14,22330130,B50120,S1,10,2025-10-21 01:02:33.960,,0,1,0,1,0,0
S-W-20250925110501802-0031,T20-000963885,S11-250900015^2,22060094,B50120,S1,10,2025-10-21 01:43:49.200,,0,1,0,1,0,0
S-W-20251007174733332-0003,T20-000967523,S12-250900014^2,22720034,B50120,S1,10,2025-10-21 01:47:04.800,,2,1,0,1,0,0
S-W-20250916195707062-0008,T20-000964221,S11-250900021^2,22060093,B50120,S1,10,2025-10-21 07:10:00.000,,0,1,0,1,0,0
